rank	pmid	source_file	abstract_sha256
666	38197783	00666-38197783-abstract.txt	546ba21810829c0ad237007d7e9ca979893fb71aa54a52bd6f9fe4be7cb69cf9
667	38190334	00667-38190334-abstract.txt	3e30dc37126762de86f1c6fe3615519eec18047fc4f0f4ab2e1437296c7e7cc5
668	38189368	00668-38189368-abstract.txt	72ed262a61340a8b0456f171596dc127255803c9a7ff1a9a00dbb8235a191fdf
669	38265421	00669-38265421-abstract.txt	9a607bf6f5db7fc81f28ef107eaee9e4f8cbfd6a30b532ba7c666941323d9b58
670	38214698	00670-38214698-abstract.txt	c0e3d752ed538875a61d969f5d116b44ba8b4ffca3d3ceea9fff5d942c549bdd
671	38214280	00671-38214280-abstract.txt	909d4cee7fec9d57cb0abfb09ee6481ef62c7fdc86e61385f193502d28f02c07
672	38190227	00672-38190227-abstract.txt	7b3ca23708f6c03cef04c745e3bdf546d4fb8a4e5348648255c468d665eda191
673	38189362	00673-38189362-abstract.txt	344aa19993d0cf01ccb9e994b5f57751b5f49f0e72034164b997ce6bde2ca8fd
674	38180323	00674-38180323-abstract.txt	825e628e9ef4d130a4f2da1983c9198d469559ebe1260ffb0a2283e5cc974394
675	38180019	00675-38180019-abstract.txt	0c8f00ac21fa89c0b60ef6c3451d6787e4c5f7f7d809e6c94cbadcc74230cb9a
676	38180000	00676-38180000-abstract.txt	54cdc851bcdf75d6396de640a85b55586a5787910f32babbe7eec530be0b03c2
677	38285488	00677-38285488-abstract.txt	383c2085e9d541077b05f3dd7e8c041ad81087b23e77d6c17c1c8fdd239f255f
678	38285485	00678-38285485-abstract.txt	5016c498be91c51ad2b674746467afd36fddb578ae3a83e3d42ced948d2061ed
679	38284408	00679-38284408-abstract.txt	3c648983719492d9ed3a617b24285fe5f423aed6864bcc75cd5b4a2b17d7f932
680	38284383	00680-38284383-abstract.txt	6bfba36417266abb6eee66b42e3e494e623c2bf75f024f9314e7e846e051e748
681	38265435	00681-38265435-abstract.txt	4606dc316b6fd4dfd4d688234f6b0457bbb3c16bbf895ceb9a0932ee756d4570
682	38226566	00682-38226566-abstract.txt	511f01ece97c6760e1b74e8417281eba565709cddac53abebff0fd278efe3487
683	38214292	00683-38214292-abstract.txt	91b2c30716acab050cd6f599591fdc2355042be555a706886c8b6b192c314808
684	38194255	00684-38194255-abstract.txt	ba774ed7c3a2d5d615b0b76cdcf957b3ce249361e34da81761364dbeff3c5ed5
685	38270510	00685-38270510-abstract.txt	16530167d8f88539f3033916bc047cc2723357054d1bce415a6892e7c491a0e9
686	38265430	00686-38265430-abstract.txt	9b16025efbc0e77ae64cf39d97b205f76948bf7a1cf103c19fa14f53b1152998
687	38259170	00687-38259170-abstract.txt	e396b46c25c8d97c63427b5df993dca1dd0bf152905646024e3ec19464be56f7
688	38240737	00688-38240737-abstract.txt	9f3180f34a37500f3ad1fd67a9f567ccb1c4800672433906b6bb055f9a1a6081
689	38240650	00689-38240650-abstract.txt	acb8a10e9c165bf2eb8ae04cae8efe9d9484e47853ea856eecb7eb849ddfa78b
690	38180333	00690-38180333-abstract.txt	c2af9a648f251f1d4839ed43d8cd6c2d424953f95e517bc236411498d1ef1e32
691	38289223	00691-38289223-abstract.txt	46290f79bbde6288faa2eec258b3075359e237c2d275a2b931fd583165593dd8
692	38240641	00692-38240641-abstract.txt	b55b710ac0f064d454789b49e35251b1dcee66b00f21c32e2fd74cb0760b6045
693	38206131	00693-38206131-abstract.txt	505699352d0f15361b4e50fdc22eb7c033c1eba5eb27d067bcd2133983ef918f
694	38190241	00694-38190241-abstract.txt	a3055ef6def1480cd01d9af13e649ca0dc5be3ab6a2068f87b7b96cc40ca4d18
695	38180316	00695-38180316-abstract.txt	95ad7e54a86639be61de66a9e524f52d3bdd3a50f8bf1c053b0cfb9e02bfa118
696	38113095	00696-38113095-abstract.txt	bd45a4f2a9761250932af383b365b6e189db8cc0af589e66c8817ac999c44aac
697	38079210	00697-38079210-abstract.txt	66251edfa1a6c47b1b41432f1539efd2f550c9b184adefded0ca54a472a179a5
698	38054484	00698-38054484-abstract.txt	b6e28d763782f3118f23ed2178103e089f7ae6e5f7a454581a322330a4abdcbc
699	38054475	00699-38054475-abstract.txt	ef5084fb2b0c9dc74081e6f8b9b67859d9b75df9941a15039f268320961e72ba
700	38038219	00700-38038219-abstract.txt	322d40f229dac0f041b9ecf496c1efb7605544c25fcb1d7badd29744f8b07ac2
701	38108591	00701-38108591-abstract.txt	1f6a67a87b65b85b70fb3e379f468b3679e6681859c8bfdc34e68e9b375cd821
702	38050805	00702-38050805-abstract.txt	389214589d71bd1e8eaea1fdca306dba373ced623332c7f3ed46892c9fcf1715
703	38063497	00703-38063497-abstract.txt	01e11caac07eb08a8fbb34ab1cf5ba2bf3d6fdc1428e3f52de5f348281c6f90b
704	38059605	00704-38059605-abstract.txt	c5c66a84e443affc4f93efcdc304cf4b4d162f802d50ee9977c77deeb58aeb1c
705	38117208	00705-38117208-abstract.txt	9fc24aa0ae4b7d34bfc823824262ed9e1946449aa84af133e926a084bc6c67bc
706	38112722	00706-38112722-abstract.txt	5203da741789e57ad0b9cb206bde71a8d9af5e7cdb28dacc8ba924319009b503
707	38098135	00707-38098135-abstract.txt	3382cb2f12a554834d0eb0aa68dc85903398601971d9790a135ac42d95f731e2
708	38097527	00708-38097527-abstract.txt	bc967cd6465521b9ab4076ec6b931816fc1dbbbe9b16e20e8a2a9ae2f8599155
709	38059799	00709-38059799-abstract.txt	a3a47852d3530ad55c0127295726e49f9db29ee588de870edebedb1494214cf0
710	38054463	00710-38054463-abstract.txt	73ce79609ec13cff55cc772fed71ff770a9d604190f9b5132750bfd55aa0733b
711	38050797	00711-38050797-abstract.txt	5edc683e14dcf20c89b45eea0559f43a385f4e45955089bb9ad69b8103b45020
712	38047902	00712-38047902-abstract.txt	9c084c3881f5900cd3c55d65fb792499934a1510abacca7a0ba3137cd141d688
713	38112288	00713-38112288-abstract.txt	b9713ae74231be8c0389f6c27c456d808f9bb55df61af93cf485efeac565bb52
714	38084669	00714-38084669-abstract.txt	53eca9e368f8631690223845e07fdb3ec173c89665bb09577712bfce75f15733
715	38117210	00715-38117210-abstract.txt	668e12c2c585637f59e17ac94e34e98a6ae32903eb878c372246b349418af271
716	38108817	00716-38108817-abstract.txt	5cb5e32813e7509a94c57eb16809940033e5e2bde4e80300dd5207ee791c7261
717	38015206	00717-38015206-abstract.txt	c4c5cab723cced3de11a16dac0fee801a6db437fc7da3f1d8b4d9ab8f050344c
718	38015056	00718-38015056-abstract.txt	fc477ee0bb7ed6cead6a24fb21a25f0e27d2717edbf7c901eeaf95012e175e32
719	38015044	00719-38015044-abstract.txt	f39c435982e53e234acd2cfd82070a6b775513083db330c3dcebd3875f5a13ba
720	37999940	00720-37999940-abstract.txt	26c164263a71c2df6197be87132b20b9a125652665b55c827af3e4415cbdec21
721	37982371	00721-37982371-abstract.txt	e3eea39feda2c931ad78459e2213416da9b551fe6f09b0af118769e758184440
722	37966456	00722-37966456-abstract.txt	bea0173e0c991a7830732a8a9bb365df8b6e806759347337751e22dd7276a311
723	37943169	00723-37943169-abstract.txt	b2923e1d3420f1661c697f2b42d004ef430e058ccf18434a93bfbc924a1dea36
724	37930355	00724-37930355-abstract.txt	61814d286f1dbc5b069bfa042a4b6f4eb2b23646c98c1694e9857182f97eaa4a
725	37917542	00725-37917542-abstract.txt	ed4193bd2260a560fb6b6e1064f68da45d8ae40d95e24883fb99eab437f58e8b
726	37917152	00726-37917152-abstract.txt	271e51594461fbd7886d329cf72c48e30c9cdf5a80cf63c6989c99deb2a0144b
727	38015052	00727-38015052-abstract.txt	6b31251e7c38b0d61728c57a5c89416e6b8c0bbcaa89324d4a92b0ecf2ad3f9c
728	38009904	00728-38009904-abstract.txt	50071557d729dae781d83f9b2e86cef24ce43b99535c59256f9e4dafd5074e07
729	37994907	00729-37994907-abstract.txt	09b54061afd51a19243ddfef40154e01094811620217bb09726ecf8582e5326f
730	37991229	00730-37991229-abstract.txt	a84b4e23c3de0aa51aa9150d9fa4ac14a6c6afd1ae8f0ed55c6d1bafe3132572
731	37990990	00731-37990990-abstract.txt	c8e7e4f006ea890a1ad0a7f442aa2a8baccc9af6017a864f80e9e09cb44aec44
732	37990978	00732-37990978-abstract.txt	ebb1799ebafd8ead6b0ff888748556aa2b3a1b2a919c5b94943904bd9be3d99f
733	37982333	00733-37982333-abstract.txt	f2834f470a9bbd6a4668fa8cc3189fd3b92073654f409beeefde98e8d81ef8ae
734	37947349	00734-37947349-abstract.txt	c7134b50a98a2ce952ffc51d2b360ac718622d42b89aac079f1f401ec9fda96c
735	37938092	00735-37938092-abstract.txt	d2d68244f465f26932bbc76bbf86b2001f15ec30f5ac2d7f660c93cf4c9a3e36
736	37930120	00736-37930120-abstract.txt	f35dcef3e97eb08626494bb265fba8b8eaa33c1a63d9fa9045c669933f4ae79a
737	37921840	00737-37921840-abstract.txt	258f3985f58da0f672b9e05dd74a275b7f1915f47d769e5e94a634c36a2d0072
738	37921642	00738-37921642-abstract.txt	60839c0316b41be281b9324425a4edcc2fd65b5b2b71d296592d503efd002a80
739	37921436	00739-37921436-abstract.txt	d233aeb76b4818519ca2c42cfb3da5127e492911b200c51b933600e772444a8b
740	37917642	00740-37917642-abstract.txt	3d9795e4ea2f35c0dc264858e658d9b0bfca157b596748c99f3f36219512870c
741	37917552	00741-37917552-abstract.txt	848647fbd2e257f1d90c66637c993933f74856a0bb55544351d9a3001c7f3f1b
742	37917540	00742-37917540-abstract.txt	d64829b0a5c40b7b2257387fad026079ed27b8bbe0b92214da063e6140bb8871
743	37917534	00743-37917534-abstract.txt	bb73dbe1dcd37f905f728de7ed77044f508c48c5b4312a061abf442a4a8c6bf4
744	37916707	00744-37916707-abstract.txt	f32c550dd83eb23151a444be88738306633baf2da99bef8589a1dec50173732d
745	37910171	00745-37910171-abstract.txt	97294f407fd53e90992796e8e617f8c884635193e1f0d8a76bb1271b5db7bae0
746	37997883	00746-37997883-abstract.txt	d11b28cee964035f4f28a107c5d656fef3544a8a7c0b2df0bcc2468e0d690bde
747	37994910	00747-37994910-abstract.txt	12f7b0962c7a6cb8ab1b183da8620d1babc8a8dcf2500ee4fb27db0bf0f95e44
748	37991223	00748-37991223-abstract.txt	f9dc0f8c1940631edbe018cc6f07604959f9fa5a2959a785dee3109c973762e6
749	37982814	00749-37982814-abstract.txt	28b81b4a088c83c1a41583f4b4160a8ef7278ce59fdf1842489242a765b56023
750	37971477	00750-37971477-abstract.txt	d11209755bf59af74280b73d6c779326d1307f9564fce9dd9fe79d5b63117cfd
751	37966467	00751-37966467-abstract.txt	086d6e674fa23da4bd3e61f1b9a3f49c1f47c0930e866fbb93c42e3bb1368af9
752	37965873	00752-37965873-abstract.txt	94f4ba3f8eb7e327d7ff15cbfffd5ce9beb96b5016f2c4a080c69090050ac2a1
753	37930354	00753-37930354-abstract.txt	0f1abc6e5c154684c5deda572b7d8b89377a4b180bc0e631a1b497be7db13f3c
754	37921454	00754-37921454-abstract.txt	cb5ab0bdb7b1ac64623830fced0bcae435c24553cf5d1892ccdda1642e939134
755	37917535	00755-37917535-abstract.txt	3769b4686766e6156c4bff203e3d672eba4b21d12b72ed391dd51ad740e36c12
756	38018813	00756-38018813-abstract.txt	6d26e228cbc91081e68f6a85aee8792b17a5bf7694bc2e63157f9272e86e7100
757	37991225	00757-37991225-abstract.txt	76a8ad5c375c92ed6e340030ca791dcad34276af3d04d9297f47ff8398988b81
758	37991000	00758-37991000-abstract.txt	6425308e0277bdb64c94cf57c00cdc99f57a91c6990aed314b9c39f669ad32ac
759	37982360	00759-37982360-abstract.txt	8cf204b6cb2c5b5d58b8427a6e2474012b7abf53d1aea2ca50ecb20160608648
760	37917543	00760-37917543-abstract.txt	14e68c12cbd7964509cec006c99f3470e2941d07a63f0f9d586b6603273102db
761	37917138	00761-37917138-abstract.txt	ed6b00af010be1ec97b0943cac44b9ec282384141ba69af3581e0c3b379125bb
762	37917135	00762-37917135-abstract.txt	ad0ce82b5366111b7e7cd994ea67d0d3435ec35fa9c49c5620c7400ad9588522
763	37917000	00763-37917000-abstract.txt	5b59bc35b18d62bb33731f2694dd957d905d3bf39f6dc678dc95542405391974
764	37942742	00764-37942742-abstract.txt	099c8d542c3584a92cb711c50188e4dbbfaee99e56274c97c44f29a75e874b9b
765	37937829	00765-37937829-abstract.txt	1125212b6b68b6674598406f09b39c506398f81454871f6ab788ec97fc736c3c
766	37917544	00766-37917544-abstract.txt	c7b288cda68c5f4c6bedf79122e14e4ca0dd6d8ed69e10e64a8ba7624a368452
767	37917134	00767-37917134-abstract.txt	60b15909e3c95c2cff610c06a77e4722ffddd3d01c077fc17964e474971f9c5b
768	37916690	00768-37916690-abstract.txt	bc0f54aed06cdf260f71f71259d4456d40c478681ea36d7c9c90ea068d852cd5
769	37916703	00769-37916703-abstract.txt	75d68ff6f1b06e6fb06562aae46ab1f4b86d7013b833b74a86f15d3f64f38ccd
770	37991220	00770-37991220-abstract.txt	d21fba793cca7de5858c642fe0644ea4afed539bb198de02f98392fade809ac6
771	37990983	00771-37990983-abstract.txt	312408e4eda43c3dbcd289805d7c1ba9fb44b84401c118402a72d2882fa63b61
772	37962187	00772-37962187-abstract.txt	741c7df8ab9177ba3393069e6088036e619bdf32e1056a4401dfa6474f69c8ca
773	37938098	00773-37938098-abstract.txt	6aabf8e670ba775bcdbf9417ee477bd71012116eb416c6c7937b4ee5c091491c
774	37921447	00774-37921447-abstract.txt	1e023d79f66c28770d35d6a60d474c13deaaf5bd77a68d4aa89cd07f3bfb5774
775	37917124	00775-37917124-abstract.txt	dc38bb02aeb6d21af323b274752fbc61760d000c577ef054c577eb7b9d371c04
776	37916708	00776-37916708-abstract.txt	ead0ed296f149529d4cf6228cde08af92768f84d2755cf8d3c316b06c1698196
777	37910170	00777-37910170-abstract.txt	1233127b64691de2bda146095eb981a120184236a8580dd71a284f2cf97d4f40
778	37909297	00778-37909297-abstract.txt	a2d31a8f711d84bce3ac5a71e697f6541e1621e54983ef835a30ceaf4f2719d6
779	37905527	00779-37905527-abstract.txt	e6a4f1703a1d9c06a31ea85f60de3a057a4f60b6f01f9a5c40c8806a41b0e3d8
780	37889564	00780-37889564-abstract.txt	1908ad476680148ced1f2150e55f11668324baf1ea6dff5833845c2313a67104
781	37889260	00781-37889260-abstract.txt	040f5f69edb0989b9a8d8266a652e1ee68093f2a105f4e9880d9dd0b770d0a4a
782	37906507	00782-37906507-abstract.txt	2e9b2b7a8c9ef074af879d6038357674e8e89f8edf90fbf02ad25f2592f36891
783	37888976	00783-37888976-abstract.txt	7309106d765369ba0477d1e4e9109f25429a20c2e45fa04bcbe1e7cdcda3a517
784	37882660	00784-37882660-abstract.txt	d1237ce137119cfc627f52302697c6aff83bee49aedde809e4b4908a979d4600
785	37877999	00785-37877999-abstract.txt	e1ff3ab789b2384290c9071e11e55d0839a8613e1a45251c1f1e1e42745cf480
786	37861397	00786-37861397-abstract.txt	35e83fa330e9d491bb4825defb5609a522d57ce16cb525579fa5777a2e105269
787	37830909	00787-37830909-abstract.txt	a4c3232cc7ac9c8152c58727b2fe370a3831f520b19eadede85cdb03e68215d3
788	37823787	00788-37823787-abstract.txt	f0d224cdb4506f31b97a5eb37dbeb7e213ebcbdb33a9c07314a82021434d2da4
789	37801075	00789-37801075-abstract.txt	28a88edb2ab115f5d766af34c79298ba2247ab309c0d15cb0a8e9eb9d2fb79ec
790	37787389	00790-37787389-abstract.txt	8d1b73e65e374400e2a22ad00322fe562062d5a5927b780f1ca32c7d61123f1e
791	37877980	00791-37877980-abstract.txt	7567a4302218d0b535793a1e4cfb441163eb9a5520962f5d29d152a2cc114ad5
792	37861399	00792-37861399-abstract.txt	f86d9be28d9bbccfbfa9dc6638aca7728c524623054c03e0a7d2b890708d1679
793	37831063	00793-37831063-abstract.txt	c58e0063b14e1b8fc8884350ab9f1099beb80625e903de4324eea0085eccf16e
794	37830792	00794-37830792-abstract.txt	170a883791cf09fa477c968234c02226deba52f69e1c36ab62a3f189c691fb56
795	37823785	00795-37823785-abstract.txt	c342b31809e4f0914867877d65db5a359f88291727885ac6e2e25d22a8eda651
796	37801073	00796-37801073-abstract.txt	0e9272bc4e570903d86c6e3a5700af13755bd09e95eec68ff535c3b991fc5281
797	37791995	00797-37791995-abstract.txt	07c06faa4f4e96ec4728d8f6d613fd19e0780b90f6e74cdd15b4849e8d0a6911
798	37906096	00798-37906096-abstract.txt	88997253d5290e2bd1bc0a97018f88b364cc0bc98826e8d25cd1576f4efee1e2
799	37889259	00799-37889259-abstract.txt	91ec7c6bdf69326164459156e98d3cd46dfb79120e46ffa5b0e9db0eb8247ee4
800	37889154	00800-37889154-abstract.txt	d3c0ed39798044b547007f47fe9e8401174868af810c3c0c4cb46115f84306a4
801	37888849	00801-37888849-abstract.txt	6af7f0270122626660ee8f58d117061aeebb52104e149f182e94324680f6bff1
802	37882323	00802-37882323-abstract.txt	d5f22fab723a1f12977eda7e56c7f80b27c14350b0d2234a02a6c367e620c3b3
803	37861396	00803-37861396-abstract.txt	0b106b01fd2d6e0a99bbf74ac2d60875dd831295b9a9a420c35cc1ad0ddec2eb
804	37861393	00804-37861393-abstract.txt	836157d799c5664b6a8ec63448e19f739288263e89f00f2b9b8427b66dc1011d
805	37824181	00805-37824181-abstract.txt	5704b85eaffea1a354bb805a6385cf3d73bbc8aad3e625fbe86e7f4747ff6ab5
806	37823792	00806-37823792-abstract.txt	119d98994dde857d00266b5187937b53ecd8d9c951646f125fd9ebfd653136d9
807	37889848	00807-37889848-abstract.txt	0bd6e415b46905ef4f1ce854b8e9098de556753e98ca6559a4394a1ac0d810c1
808	37889152	00808-37889152-abstract.txt	d7f41c84049fe450d73169ad753f5bf6fd62c1de16aab32ef504c07a14f0c7cb
809	37889134	00809-37889134-abstract.txt	2a54e72ed138c66124df63a3b746855b820f1317fd07344abfbb8416de69d65a
810	37877984	00810-37877984-abstract.txt	611189935e41081903a90e0ce27be5e252b634f31e89438814c581d440d9015b
811	37791661	00811-37791661-abstract.txt	5863e582c0deb0e012d064e4079d6da7f6ca42300df2b67d97a4696f0d927ae3
812	37889849	00812-37889849-abstract.txt	258f960d9418d91a2b2837e32e6e119e6b6f6b69089774549257e7eb80e3a443
813	37889136	00813-37889136-abstract.txt	bda94e9e8326f2f95b47dd9038e23ea8d4ae1d0f69bdfac50136137d9d6c1894
814	37882776	00814-37882776-abstract.txt	67624f35b6ba3a0cff68ce0deae22bb0cfe5035fe75e3b221981662e962dfcc8
815	37882672	00815-37882672-abstract.txt	76caca2eb5198fa615fb71b157cc68c02277d7da0c387a4fd8179f76f44b3b51
816	37877986	00816-37877986-abstract.txt	c71caf6ba793b53d5a06d2c84bf71d46bc29a31829aa42cc077ca615ef0794fc
817	37847534	00817-37847534-abstract.txt	3cc237620422756f653de82cafa70955146648afd808807e29f850f8ad337c6b
818	37796242	00818-37796242-abstract.txt	cee4d2ac600bf3c64bbe9132e0a69b82f90439292f525af2cb20208775be22db
819	37791652	00819-37791652-abstract.txt	88c3d757aa20e01beee9d10a6a3c86ec1a77f232f936c0a7274bef8af03281c4
820	37787383	00820-37787383-abstract.txt	0fa389454eff46233826c58e9937e6c9d220fb2a232b5d1f67cb70947cdfb0ca
821	37755156	00821-37755156-abstract.txt	57b987d886a43c25d1c45950b8b8fe1b1c1a0375c250f1c35d6d888ca86a95b9
822	37755148	00822-37755148-abstract.txt	0a29bafcb4969d9a7540bb476c487cd6c1b5786f199d851cba82a95a7765c6ff
823	37750765	00823-37750765-abstract.txt	4e631061008abcdbc3de77a97a311e226b4e391c07d41932b48189baa20883c7
824	37737846	00824-37737846-abstract.txt	a31bebecbfb2e184a3778626aaf7c14e4f84401c94d42af9873afe99947c6c60
825	37737068	00825-37737068-abstract.txt	695ee385142c0587c3c314697a7b14d35550cd0b0b4859df85336d5373d89688
826	37773605	00826-37773605-abstract.txt	56427b6cb1ab0b17d4d49152d873c8728a72d3e778394fda814707780fd901fc
827	37755432	00827-37755432-abstract.txt	b5511240dd035d9487192793466e8a85955328b509d897989cb4e400d4fed0e5
828	37755236	00828-37755236-abstract.txt	8d0b5551865beebdba52e6a1aa7886af10bb533f1d679452301f257b2053957e
829	37755157	00829-37755157-abstract.txt	b97a3d9b2e0f79090203188036da15288d267c1198f37402664225b9d9563148
830	37737839	00830-37737839-abstract.txt	3cb88def8dc05721a947a1b666a068d817e315fcdac192358dc82adf3bc55c9e
831	37768178	00831-37768178-abstract.txt	fa304ee829598037cdf1eb67b9f10a840fb7f5c324fc1b68162c0b0850c167d7
832	37754346	00832-37754346-abstract.txt	0dc509ee037cd937ddcaa96b74feda69ce8bbb1870f8bf1754de4340741940db
833	37750780	00833-37750780-abstract.txt	2716da07d4d72bf5103122a2ee0c7567b0bfeda89f1c70b4c7b2e144df597753
834	37750753	00834-37750753-abstract.txt	f1b657f7b536e81dc19692d8d8d96d9d688a4c02ae16f7705a88a55d86c36602
835	37728966	00835-37728966-abstract.txt	2c409e0ab3f2393b2ff205dcce54fb66fbd91eed8370a7496630d9ecfad833e8
836	37725077	00836-37725077-abstract.txt	62fd00d9a5735bf397877a99c621c589fb73cdbb58db88f759a92c903b5e07f6
837	37768182	00837-37768182-abstract.txt	29448c0195c2f6cde55f886d8fb52722daadf3ed82eec5832a7824fc76d3ac10
838	37755154	00838-37755154-abstract.txt	5c0b18a50a7dd71b6658c77ee3ebb75eea6aae0f5dbd9cd4f0ba316bac5ad075
839	37750764	00839-37750764-abstract.txt	2b764345321f768fe0738db0bd806930a7701e2f07ae61da65eb6a9f0c2177cf
840	37768174	00840-37768174-abstract.txt	91df842b1ef3be9a74c6a5c40d5da3e23cbff8811a48b9d1beb7dcb56ee3451f
841	37755238	00841-37755238-abstract.txt	bba4ef9ba387b49610260fe9909d2a86690dc3220d6220f3c4103d9930f964ae
842	37750757	00842-37750757-abstract.txt	f99ae427b3c61ea64f5178f84360ccb5428d76350ad147a6d86206d1829a5984
843	37728599	00843-37728599-abstract.txt	34b58787f2c4fcf6feca6b96c695e8c21790c2e3873862fc540ece93d91e7fd0
844	37728232	00844-37728232-abstract.txt	2855d17912c5cefe6413a0c6cba86f91d94868671b0d9a131ac5d8b3cfc4ca35
845	37725086	00845-37725086-abstract.txt	99bc2f2ec2e7d682d5b981a3516424b64c5cad77ec4ba92978e13c4a9787b30a
846	37675765	00846-37675765-abstract.txt	06782fb50ade0b32d0b6de74147ab8376fcf707e69dd854d3eb253c758acb021
847	37755145	00847-37755145-abstract.txt	1af8a179ca602b4098210eb9bdf775b9cdf45ae708f10bebfea050f7333cba96
848	37750754	00848-37750754-abstract.txt	57b2738f0919110a53ffa395261639443ed26e3b55398a9e3a6eede3b2fbe40d
849	37737062	00849-37737062-abstract.txt	04182f9078cc69b1572d31a1e9839e1125690dc45894cf23b3e58546dba0d818
850	37725099	00850-37725099-abstract.txt	79b55c4508e1cf64e21045b4d98ff21e36a6152c2a490b4d0d1d61abf5572293
851	37725075	00851-37725075-abstract.txt	fd1f59b1fe22a9eb1f456abbe9331d0380a61093c778eac32ca3401e5d026a35
852	37681757	00852-37681757-abstract.txt	7afa41ffa711187a8e43e17cf8ec2e2d052c7124dbe3172e8deddb270bfc366f
853	37676705	00853-37676705-abstract.txt	a6b1829ffd5daab9170616acef302e92da042a92ba7418f160de44dced90cc19
854	37610809	00854-37610809-abstract.txt	fc5e527f01948cacec1ee1d968984fe80d0acaa59537949d3d7b4fddd2027aca
855	37610801	00855-37610801-abstract.txt	77816fc2da4265ae04ef7933c72cfb56b23bf7c6c34d3d89658789bf5ede2214
856	37609840	00856-37609840-abstract.txt	f62383a7d5c3b8235baa3b9206063e87d74d5bc1bb1d95d11857930a5522a93f
857	37589171	00857-37589171-abstract.txt	5876c24f09c366c6dc578b2482ce5bc638e2e8403b0d01ec21fd8b7ce8464109
858	37560994	00858-37560994-abstract.txt	8b348f1fd4e8f45cc5f5cac28ba969d0935c0d1a941bb31f7ecf9d74d035eb44
859	37534981	00859-37534981-abstract.txt	4980a0cd4164de6230e581fb3bc174cbd2d26df254a534a18f738b0660b9a4b3
860	37610811	00860-37610811-abstract.txt	dba7c8eeac981adc301fe4009419d69bcc3ad7abff462d664f0901376b67fa55
861	37578895	00861-37578895-abstract.txt	3e40846d6351b4fcaba1cfb7d1ece534b2c21d8fa7ee7acf8379eb0688afbe4b
862	37578835	00862-37578835-abstract.txt	d5d8ed9931603d66b592c2935deba9c4a268db7be7196dba74a187a4b5eb2e47
863	37548641	00863-37548641-abstract.txt	f70fc575ce4395b32e302cfab5be999454218417ac84d5d68e4348a2858f8fa2
864	37534982	00864-37534982-abstract.txt	bb4f1d3c4d38ddfb1598824a29191bdeb4d9b53fb0022c0e925314411e3d7950
865	37578894	00865-37578894-abstract.txt	167a363ef0b24cfb7addcd02e8c7d33934ea85990dd54217594f2309db3b8def
866	37565577	00866-37565577-abstract.txt	e02978b5a52d2ffad7f408abfaf8cfbf4094255bc7c21e6c60cc807234214b3a
867	37561014	00867-37561014-abstract.txt	67251aebeb235f62d3308543b5fe57671df42458c6cd211b04f9be78ea6a94a0
868	37535057	00868-37535057-abstract.txt	6376eb3119c76d8a8b150ed5db87f32c6b82529ee9feef17a60a097897a78586
869	37589186	00869-37589186-abstract.txt	a9c2408a21d324376b9e6c93881a61a39fb5cfd4e807a783711f36c0d7639b04
870	37540229	00870-37540229-abstract.txt	a737450cf84cd525250c69432f620447b7ba1885c4a928b14fea5747611ab776
871	37540001	00871-37540001-abstract.txt	01937bba33fc895c73abf6104e710ceaff14f86fcdc636535caa35d2d1c6b03a
872	37535055	00872-37535055-abstract.txt	9f8b26f5a6d212a36c6510bcf537c09804626d1d1240900fbd07d386576787ee
873	37610813	00873-37610813-abstract.txt	3c126d090853e0635b900f6f20bcd1462f18b4c28584d1d16e670d537fa05e00
874	37609852	00874-37609852-abstract.txt	a1268759ef51c69bfe7e8e489659065e760acb67f9c856a16f573c99e6b305b1
875	37578899	00875-37578899-abstract.txt	731dec06a51620f0c82cee4324db39dabcaf92e085d6fe151213e7a160918629
876	37578826	00876-37578826-abstract.txt	5c8eb3dc590064cb831386a908cc4bdc7d65060ed80d8a9ecd968094e13b0661
877	37540199	00877-37540199-abstract.txt	e3521721f3b6b37b30360ef7678e682cb52198930ab1c24db09511664abad2c3
878	37605998	00878-37605998-abstract.txt	24758276686b4b362ce1d7ccc282f6ba48c9890c4033a79b12215134e2a86ab8
879	37540005	00879-37540005-abstract.txt	e902e4cc41aad4f725743b680c957a1f2541f4a48817a097cf9410e052e39acb
880	37493028	00880-37493028-abstract.txt	131a299249987af94d417e1ff743ebade4b01ef298b3fcf005df613ff5865b70
881	37486345	00881-37486345-abstract.txt	6c67845b19aa6e2cc9e4fd4f6c6e52f3d5d175e49a08c255d60ccd83086e1173
882	37462270	00882-37462270-abstract.txt	4f62944601c3cc364b8f5476454fb7183f4ebbda2c31de0da089aec2449646f4
883	37417270	00883-37417270-abstract.txt	12c7418815e155315acfabb9cbd4d8205612a86afc0c7f80fe0e3b9e8233b639
884	37417235	00884-37417235-abstract.txt	c000a83498c7aa9a7776e0990e1e4270235adb1bdc9431ce591d658ccf5873a8
885	37489952	00885-37489952-abstract.txt	00700f9b08cffbf1e9192d7b120db34101098aebc98e56cc6466367344cde8d9
886	37486349	00886-37486349-abstract.txt	ddd39356108a8a8885fb7cc26fb7a16119be99829e2f3bebcebda4b52a9665a4
887	37486335	00887-37486335-abstract.txt	0f7f0cdfb455a1b0aef13b8aa4aa2c55a5a1a6c213e83580a7a958513723cd8f
888	37486324	00888-37486324-abstract.txt	b064e6844daa1bd80c8db62bca95771b9866fd80786cafd48e4eb33c00de9ffd
